user_id,timestamp,anomaly_type,probable_reason,bytes_sent,source_ip,event_type
user_035,2025-02-16 08:12:28,data_exfiltration,резкий рост исходящего трафика,129240.98,10.20.24.55,file_access
user_082,2025-02-16 08:45:22,unusual_ip_change,необычная смена IP-адреса,1341.72,185.220.100.241,login
user_089,2025-02-16 09:57:17,data_exfiltration,резкий рост исходящего трафика,140667.24,10.10.235.154,file_access
user_052,2025-02-16 10:29:36,brute_force_login,много неуспешных входов,328.53,10.10.217.220,login
user_040,2025-02-16 11:18:36,unusual_ip_change,необычная смена IP-адреса,958.66,185.220.100.184,login
user_069,2025-02-16 12:14:59,brute_force_login,много неуспешных входов,662.22,10.10.80.37,login
user_095,2025-02-16 13:52:20,brute_force_login,много неуспешных входов,538.22,10.20.190.28,login
user_054,2025-02-16 14:37:56,brute_force_login,много неуспешных входов,612.04,10.20.103.116,login
user_089,2025-02-16 15:05:33,data_exfiltration,резкий рост исходящего трафика,47203.56,10.10.235.154,file_access
user_007,2025-02-16 15:08:10,data_exfiltration,резкий рост исходящего трафика,59942.35,10.20.94.217,file_access
user_062,2025-02-16 15:09:45,brute_force_login,много неуспешных входов,745.84,10.10.33.216,login
user_070,2025-02-16 15:25:34,brute_force_login,много неуспешных входов,891.26,10.20.45.20,login
user_081,2025-02-16 15:35:50,data_exfiltration,резкий рост исходящего трафика,203082.91,10.10.22.13,file_access
user_001,2025-02-16 16:23:34,data_exfiltration,резкий рост исходящего трафика,153247.34,10.10.22.225,file_access
user_084,2025-02-16 16:35:19,brute_force_login,много неуспешных входов,627.6,10.20.151.137,login
user_029,2025-02-16 16:55:17,data_exfiltration,резкий рост исходящего трафика,80798.14,10.20.27.211,file_access
user_004,2025-02-16 17:40:48,unusual_ip_change,необычная смена IP-адреса,1215.16,185.220.100.25,login
user_089,2025-02-16 18:40:23,data_exfiltration,резкий рост исходящего трафика,58491.86,10.10.235.154,file_access
user_063,2025-02-16 23:07:01,unusual_night_activity,активность в нетипичное ночное время,4320.29,10.20.245.111,web_request
user_075,2025-02-16 23:59:57,unusual_night_activity,активность в нетипичное ночное время,3564.86,10.20.214.56,file_access
user_040,2025-02-17 02:43:31,unusual_night_activity,активность в нетипичное ночное время,4242.07,10.20.21.162,email_access
user_029,2025-02-17 03:17:05,unusual_night_activity,активность в нетипичное ночное время,2339.31,10.10.80.212,file_access
user_006,2025-02-17 05:08:18,unusual_night_activity,активность в нетипичное ночное время,7973.05,10.20.139.235,web_request
user_044,2025-02-17 08:03:41,unusual_ip_change,необычная смена IP-адреса,1758.16,185.220.100.195,login
user_047,2025-02-17 09:13:21,brute_force_login,много неуспешных входов,642.75,10.10.135.240,login
user_036,2025-02-17 09:53:39,brute_force_login,много неуспешных входов,649.69,10.20.17.89,login
user_028,2025-02-17 09:56:15,brute_force_login,много неуспешных входов,586.81,10.20.72.221,login
user_024,2025-02-17 09:57:48,unusual_ip_change,необычная смена IP-адреса,1088.72,185.220.100.44,login
user_050,2025-02-17 10:27:21,data_exfiltration,резкий рост исходящего трафика,70957.22,10.10.29.152,file_access
user_049,2025-02-17 10:35:28,data_exfiltration,резкий рост исходящего трафика,25855.62,10.10.234.70,file_access
user_027,2025-02-17 10:52:21,data_exfiltration,резкий рост исходящего трафика,72642.38,10.20.146.91,file_access
user_015,2025-02-17 11:46:00,brute_force_login,много неуспешных входов,673.86,10.10.111.48,login
user_072,2025-02-17 11:53:18,data_exfiltration,резкий рост исходящего трафика,37238.02,10.20.31.115,file_access
user_041,2025-02-17 13:35:59,brute_force_login,много неуспешных входов,453.0,10.20.77.14,login
user_078,2025-02-17 13:37:16,unusual_ip_change,необычная смена IP-адреса,1205.97,185.220.100.152,login
user_028,2025-02-17 13:57:20,unusual_ip_change,необычная смена IP-адреса,1489.99,185.220.100.15,login
user_026,2025-02-17 14:08:48,brute_force_login,много неуспешных входов,699.56,10.20.119.149,login
user_094,2025-02-17 14:26:49,unusual_ip_change,необычная смена IP-адреса,399.37,185.220.100.23,login
user_062,2025-02-17 14:28:40,brute_force_login,много неуспешных входов,1285.03,10.10.33.216,login
user_046,2025-02-17 15:07:47,brute_force_login,много неуспешных входов,511.13,10.10.154.99,login
user_065,2025-02-17 15:23:18,brute_force_login,много неуспешных входов,733.91,10.10.33.35,login
user_095,2025-02-17 15:26:01,brute_force_login,много неуспешных входов,628.53,10.10.17.17,login
user_044,2025-02-17 15:35:11,brute_force_login,много неуспешных входов,1067.88,10.20.162.94,login
user_077,2025-02-17 15:46:43,brute_force_login,много неуспешных входов,383.57,10.20.50.195,login
user_061,2025-02-17 17:23:07,brute_force_login,много неуспешных входов,663.54,10.20.188.29,login
user_082,2025-02-17 17:48:00,brute_force_login,много неуспешных входов,642.49,10.10.69.85,login
user_082,2025-02-17 18:28:35,data_exfiltration,резкий рост исходящего трафика,168772.16,10.10.69.85,file_access
user_056,2025-02-17 18:49:54,brute_force_login,много неуспешных входов,740.2,10.10.34.121,login
user_096,2025-02-18 00:02:27,unusual_night_activity,активность в нетипичное ночное время,3807.12,10.20.61.79,email_access
user_042,2025-02-18 02:01:55,unusual_night_activity,активность в нетипичное ночное время,4364.64,10.20.127.201,email_access
user_033,2025-02-18 08:15:38,brute_force_login,много неуспешных входов,656.55,10.20.111.99,login
user_097,2025-02-18 08:33:13,data_exfiltration,резкий рост исходящего трафика,90195.28,10.20.197.163,file_access
user_027,2025-02-18 10:03:40,brute_force_login,много неуспешных входов,428.17,10.20.146.91,login
user_076,2025-02-18 10:14:34,unusual_ip_change,необычная смена IP-адреса,1018.84,185.220.100.221,login
user_048,2025-02-18 10:25:52,data_exfiltration,резкий рост исходящего трафика,48219.22,10.10.26.251,file_access
user_089,2025-02-18 10:31:35,data_exfiltration,резкий рост исходящего трафика,80375.55,10.20.9.68,file_access
user_077,2025-02-18 10:46:06,data_exfiltration,резкий рост исходящего трафика,98353.78,10.20.50.195,file_access
user_042,2025-02-18 10:56:19,brute_force_login,много неуспешных входов,542.84,10.20.127.201,login
user_008,2025-02-18 11:11:20,brute_force_login,много неуспешных входов,415.43,10.10.121.200,login
user_059,2025-02-18 11:39:59,data_exfiltration,резкий рост исходящего трафика,81749.84,10.10.202.235,file_access
user_007,2025-02-18 11:40:48,brute_force_login,много неуспешных входов,898.24,10.10.231.201,login
user_092,2025-02-18 11:51:21,brute_force_login,много неуспешных входов,836.99,10.10.131.66,login
user_025,2025-02-18 11:51:34,brute_force_login,много неуспешных входов,327.38,10.10.253.82,login
user_020,2025-02-18 12:11:04,unusual_ip_change,необычная смена IP-адреса,1161.72,185.220.100.179,login
user_013,2025-02-18 12:29:35,data_exfiltration,резкий рост исходящего трафика,114170.63,10.10.23.55,file_access
user_057,2025-02-18 12:47:29,unusual_ip_change,необычная смена IP-адреса,1120.51,185.220.100.152,login
user_044,2025-02-18 13:07:11,brute_force_login,много неуспешных входов,431.82,10.20.162.94,login
user_071,2025-02-18 14:33:34,data_exfiltration,резкий рост исходящего трафика,78379.56,10.10.166.225,file_access
user_014,2025-02-18 14:40:25,brute_force_login,много неуспешных входов,664.01,10.10.54.244,login
user_095,2025-02-18 15:14:41,unusual_ip_change,необычная смена IP-адреса,1322.37,185.220.100.107,login
user_003,2025-02-18 15:29:35,data_exfiltration,резкий рост исходящего трафика,14901.27,10.10.46.193,file_access
user_053,2025-02-18 17:01:23,data_exfiltration,резкий рост исходящего трафика,139774.59,10.10.72.71,file_access
user_013,2025-02-18 17:26:45,data_exfiltration,резкий рост исходящего трафика,146421.71,10.10.23.55,file_access
user_022,2025-02-18 18:50:48,data_exfiltration,резкий рост исходящего трафика,58680.03,10.20.5.9,file_access
user_031,2025-02-18 18:54:28,brute_force_login,много неуспешных входов,561.86,10.10.139.250,login
user_023,2025-02-18 22:53:08,unusual_night_activity,активность в нетипичное ночное время,2533.68,10.10.24.70,file_access
user_029,2025-02-19 00:38:48,unusual_night_activity,активность в нетипичное ночное время,3164.55,10.20.27.211,file_access
user_095,2025-02-19 01:16:04,unusual_night_activity,активность в нетипичное ночное время,4284.81,10.10.17.17,email_access
user_042,2025-02-19 02:49:57,unusual_night_activity,активность в нетипичное ночное время,3559.63,10.10.73.88,file_access
user_079,2025-02-19 03:06:14,unusual_night_activity,активность в нетипичное ночное время,2873.8,10.10.171.72,email_access
user_013,2025-02-19 05:26:58,unusual_night_activity,активность в нетипичное ночное время,3921.43,10.10.23.55,file_access
user_012,2025-02-19 08:22:20,brute_force_login,много неуспешных входов,649.5,10.20.167.133,login
user_033,2025-02-19 08:27:37,unusual_ip_change,необычная смена IP-адреса,979.04,185.220.100.209,login
user_092,2025-02-19 08:32:20,brute_force_login,много неуспешных входов,598.02,10.20.142.236,login
user_033,2025-02-19 08:35:09,unusual_ip_change,необычная смена IP-адреса,1957.99,185.220.100.209,login
user_010,2025-02-19 08:53:08,unusual_ip_change,необычная смена IP-адреса,1761.77,185.220.100.57,login
user_024,2025-02-19 10:02:11,data_exfiltration,резкий рост исходящего трафика,77404.72,10.10.126.118,file_access
user_100,2025-02-19 10:05:51,unusual_ip_change,необычная смена IP-адреса,1265.97,185.220.100.115,login
user_034,2025-02-19 10:27:52,unusual_ip_change,необычная смена IP-адреса,1528.58,185.220.100.132,login
user_009,2025-02-19 10:34:30,unusual_ip_change,необычная смена IP-адреса,1689.02,185.220.100.66,login
user_005,2025-02-19 11:05:30,unusual_ip_change,необычная смена IP-адреса,1182.67,185.220.100.95,login
user_070,2025-02-19 11:18:35,data_exfiltration,резкий рост исходящего трафика,37281.84,10.10.98.35,file_access
user_019,2025-02-19 12:05:41,brute_force_login,много неуспешных входов,525.37,10.20.246.53,login
user_083,2025-02-19 12:18:49,data_exfiltration,резкий рост исходящего трафика,118083.58,10.10.56.30,file_access
user_097,2025-02-19 12:28:39,data_exfiltration,резкий рост исходящего трафика,117216.8,10.20.197.163,file_access
user_055,2025-02-19 12:59:56,unusual_ip_change,необычная смена IP-адреса,1129.47,185.220.100.184,login
user_068,2025-02-19 13:04:04,brute_force_login,много неуспешных входов,800.49,10.20.188.247,login
user_074,2025-02-19 13:29:26,brute_force_login,много неуспешных входов,513.52,10.10.77.79,login
user_066,2025-02-19 14:32:48,data_exfiltration,резкий рост исходящего трафика,59061.77,10.10.195.139,file_access
user_073,2025-02-19 15:06:46,unusual_ip_change,необычная смена IP-адреса,598.32,185.220.100.12,login
user_010,2025-02-19 15:10:07,brute_force_login,много неуспешных входов,512.66,10.20.213.39,login
user_002,2025-02-19 16:22:23,data_exfiltration,резкий рост исходящего трафика,89543.04,10.10.24.36,file_access
user_028,2025-02-19 17:24:55,data_exfiltration,резкий рост исходящего трафика,67038.38,10.20.72.221,file_access
user_086,2025-02-19 17:28:23,brute_force_login,много неуспешных входов,431.29,10.10.166.49,login
user_087,2025-02-19 17:33:54,data_exfiltration,резкий рост исходящего трафика,68220.53,10.20.34.91,file_access
user_054,2025-02-19 17:35:45,data_exfiltration,резкий рост исходящего трафика,97126.0,10.20.103.116,file_access
user_009,2025-02-19 17:44:56,unusual_ip_change,необычная смена IP-адреса,665.28,185.220.100.66,login
user_061,2025-02-19 18:20:43,brute_force_login,много неуспешных входов,713.34,10.10.45.67,login
user_056,2025-02-19 18:50:34,brute_force_login,много неуспешных входов,999.74,10.10.34.121,login
user_095,2025-02-20 02:40:02,unusual_night_activity,активность в нетипичное ночное время,7463.42,10.10.17.17,file_access
user_037,2025-02-20 05:00:18,unusual_night_activity,активность в нетипичное ночное время,1949.97,10.10.11.128,email_access
user_024,2025-02-20 09:07:28,data_exfiltration,резкий рост исходящего трафика,101537.72,10.10.126.118,file_access
user_074,2025-02-20 09:08:07,unusual_ip_change,необычная смена IP-адреса,1523.77,185.220.100.194,login
user_075,2025-02-20 09:37:07,brute_force_login,много неуспешных входов,590.46,10.10.199.36,login
user_067,2025-02-20 10:05:48,unusual_ip_change,необычная смена IP-адреса,815.88,185.220.100.59,login
user_084,2025-02-20 10:08:53,unusual_ip_change,необычная смена IP-адреса,1584.42,185.220.100.118,login
user_056,2025-02-20 10:11:54,data_exfiltration,резкий рост исходящего трафика,76809.08,10.10.34.121,file_access
user_022,2025-02-20 10:35:32,unusual_ip_change,необычная смена IP-адреса,840.68,185.220.100.189,login
user_081,2025-02-20 10:37:09,brute_force_login,много неуспешных входов,458.9,10.10.22.13,login
user_080,2025-02-20 10:37:31,unusual_ip_change,необычная смена IP-адреса,809.9,185.220.100.57,login
user_066,2025-02-20 10:40:48,brute_force_login,много неуспешных входов,829.76,10.20.132.136,login
user_010,2025-02-20 11:11:11,unusual_ip_change,необычная смена IP-адреса,1545.31,185.220.100.57,login
user_069,2025-02-20 11:14:24,data_exfiltration,резкий рост исходящего трафика,156096.09,10.10.80.37,file_access
user_039,2025-02-20 11:50:41,unusual_ip_change,необычная смена IP-адреса,1281.85,185.220.100.213,login
user_091,2025-02-20 12:09:44,data_exfiltration,резкий рост исходящего трафика,135324.94,10.10.87.190,file_access
user_019,2025-02-20 12:29:47,brute_force_login,много неуспешных входов,494.12,10.20.246.53,login
user_096,2025-02-20 12:59:42,unusual_ip_change,необычная смена IP-адреса,1056.65,185.220.100.151,login
user_050,2025-02-20 13:04:02,unusual_ip_change,необычная смена IP-адреса,1440.24,185.220.100.23,login
user_004,2025-02-20 13:19:56,data_exfiltration,резкий рост исходящего трафика,77913.48,10.20.227.68,file_access
user_082,2025-02-20 13:20:18,unusual_ip_change,необычная смена IP-адреса,608.16,185.220.100.241,login
user_025,2025-02-20 13:50:01,brute_force_login,много неуспешных входов,1021.97,10.20.148.190,login
user_015,2025-02-20 14:25:17,brute_force_login,много неуспешных входов,707.52,10.20.169.112,login
user_089,2025-02-20 14:57:56,unusual_ip_change,необычная смена IP-адреса,1150.8,185.220.100.32,login
user_094,2025-02-20 15:05:27,unusual_ip_change,необычная смена IP-адреса,1301.85,185.220.100.23,login
user_025,2025-02-20 15:33:39,data_exfiltration,резкий рост исходящего трафика,23110.27,10.20.148.190,file_access
user_098,2025-02-20 15:44:54,data_exfiltration,резкий рост исходящего трафика,117223.46,10.20.85.107,file_access
user_019,2025-02-20 15:51:02,data_exfiltration,резкий рост исходящего трафика,32365.75,10.10.86.200,file_access
user_022,2025-02-20 16:04:26,brute_force_login,много неуспешных входов,593.76,10.10.45.71,login
user_053,2025-02-20 16:26:20,data_exfiltration,резкий рост исходящего трафика,30068.45,10.10.72.71,file_access
user_023,2025-02-20 17:12:33,brute_force_login,много неуспешных входов,782.9,10.20.166.89,login
user_097,2025-02-20 17:55:00,brute_force_login,много неуспешных входов,659.69,10.10.115.24,login
user_073,2025-02-20 18:18:02,data_exfiltration,резкий рост исходящего трафика,127758.01,10.10.184.246,file_access
user_013,2025-02-20 18:23:34,data_exfiltration,резкий рост исходящего трафика,45942.83,10.20.143.39,file_access
user_036,2025-02-20 18:27:03,data_exfiltration,резкий рост исходящего трафика,38064.75,10.20.17.89,file_access
user_046,2025-02-20 18:35:36,brute_force_login,много неуспешных входов,683.84,10.20.30.119,login
user_026,2025-02-20 18:48:12,brute_force_login,много неуспешных входов,949.51,10.20.119.149,login
user_051,2025-02-20 23:01:23,unusual_night_activity,активность в нетипичное ночное время,4459.88,10.10.205.145,email_access
user_036,2025-02-20 23:15:08,unusual_night_activity,активность в нетипичное ночное время,3444.07,10.20.17.89,file_access
user_003,2025-02-21 00:06:00,unusual_night_activity,активность в нетипичное ночное время,3338.83,10.10.46.193,file_access
user_008,2025-02-21 04:45:27,unusual_night_activity,активность в нетипичное ночное время,4952.38,10.20.144.129,file_access
user_001,2025-02-21 05:22:15,unusual_night_activity,активность в нетипичное ночное время,3952.49,10.10.22.225,web_request
user_087,2025-02-21 05:57:14,unusual_night_activity,активность в нетипичное ночное время,3395.53,10.10.249.39,file_access
user_064,2025-02-21 08:05:54,unusual_ip_change,необычная смена IP-адреса,1192.56,185.220.100.69,login
user_021,2025-02-21 08:33:28,data_exfiltration,резкий рост исходящего трафика,81894.93,10.20.116.174,file_access
user_097,2025-02-21 08:43:24,data_exfiltration,резкий рост исходящего трафика,62036.28,10.10.115.24,file_access
user_064,2025-02-21 08:48:16,data_exfiltration,резкий рост исходящего трафика,79354.74,10.20.23.25,file_access
user_089,2025-02-21 08:53:17,brute_force_login,много неуспешных входов,910.3,10.20.9.68,login
user_100,2025-02-21 08:54:32,unusual_ip_change,необычная смена IP-адреса,799.97,185.220.100.115,login
user_016,2025-02-21 09:20:48,data_exfiltration,резкий рост исходящего трафика,36281.21,10.10.104.10,file_access
user_089,2025-02-21 09:54:14,unusual_ip_change,необычная смена IP-адреса,1032.5,185.220.100.32,login
user_057,2025-02-21 10:13:25,brute_force_login,много неуспешных входов,543.81,10.20.68.59,login
user_011,2025-02-21 10:38:25,brute_force_login,много неуспешных входов,790.89,10.10.70.245,login
user_037,2025-02-21 10:38:26,data_exfiltration,резкий рост исходящего трафика,95238.78,10.10.11.128,file_access
user_052,2025-02-21 11:05:02,data_exfiltration,резкий рост исходящего трафика,110477.28,10.10.217.220,file_access
user_013,2025-02-21 11:05:12,unusual_ip_change,необычная смена IP-адреса,674.05,185.220.100.241,login
user_053,2025-02-21 11:12:28,data_exfiltration,резкий рост исходящего трафика,83702.39,10.20.12.164,file_access
user_057,2025-02-21 11:43:54,data_exfiltration,резкий рост исходящего трафика,106067.73,10.20.68.59,file_access
user_087,2025-02-21 11:51:37,unusual_ip_change,необычная смена IP-адреса,1091.95,185.220.100.195,login
user_001,2025-02-21 11:52:13,data_exfiltration,резкий рост исходящего трафика,67426.09,10.10.22.225,file_access
user_031,2025-02-21 12:03:55,data_exfiltration,резкий рост исходящего трафика,148654.84,10.20.94.247,file_access
user_098,2025-02-21 12:20:59,data_exfiltration,резкий рост исходящего трафика,124292.26,10.10.99.75,file_access
user_012,2025-02-21 13:09:19,data_exfiltration,резкий рост исходящего трафика,55753.63,10.20.167.133,file_access
user_037,2025-02-21 14:19:12,brute_force_login,много неуспешных входов,577.17,10.10.11.128,login
user_007,2025-02-21 14:39:03,data_exfiltration,резкий рост исходящего трафика,46053.95,10.20.94.217,file_access
user_018,2025-02-21 15:05:32,data_exfiltration,резкий рост исходящего трафика,134820.98,10.10.114.56,file_access
user_072,2025-02-21 15:19:39,data_exfiltration,резкий рост исходящего трафика,56033.07,10.20.31.115,file_access
user_011,2025-02-21 15:30:15,brute_force_login,много неуспешных входов,597.26,10.10.70.245,login
user_082,2025-02-21 15:41:32,brute_force_login,много неуспешных входов,662.55,10.10.69.85,login
user_056,2025-02-21 15:44:32,data_exfiltration,резкий рост исходящего трафика,52176.66,10.10.34.121,file_access
user_020,2025-02-21 16:00:24,data_exfiltration,резкий рост исходящего трафика,118180.44,10.10.248.18,file_access
user_099,2025-02-21 16:16:43,brute_force_login,много неуспешных входов,489.19,10.20.214.17,login
user_070,2025-02-21 16:21:56,data_exfiltration,резкий рост исходящего трафика,44732.06,10.10.98.35,file_access
user_074,2025-02-21 16:42:05,brute_force_login,много неуспешных входов,556.38,10.20.188.247,login
user_078,2025-02-21 16:50:43,unusual_ip_change,необычная смена IP-адреса,678.74,185.220.100.152,login
user_030,2025-02-21 17:09:52,data_exfiltration,резкий рост исходящего трафика,83452.62,10.10.186.23,file_access
user_005,2025-02-21 17:21:34,data_exfiltration,резкий рост исходящего трафика,130403.19,10.20.248.118,file_access
user_044,2025-02-21 18:15:43,unusual_ip_change,необычная смена IP-адреса,1280.97,185.220.100.195,login
user_042,2025-02-21 18:28:35,brute_force_login,много неуспешных входов,658.3,10.20.127.201,login
user_049,2025-02-21 18:40:46,brute_force_login,много неуспешных входов,983.19,10.10.234.70,login
user_032,2025-02-21 18:46:49,unusual_ip_change,необычная смена IP-адреса,920.42,185.220.100.131,login
user_049,2025-02-21 18:54:36,unusual_ip_change,необычная смена IP-адреса,1483.2,185.220.100.117,login
user_093,2025-02-21 22:36:35,unusual_night_activity,активность в нетипичное ночное время,6252.16,10.20.80.131,email_access
user_067,2025-02-22 00:29:01,unusual_night_activity,активность в нетипичное ночное время,5291.96,10.10.184.157,email_access
user_022,2025-02-22 02:21:36,unusual_night_activity,активность в нетипичное ночное время,1833.32,10.20.5.9,file_access
user_094,2025-02-22 04:40:53,unusual_night_activity,активность в нетипичное ночное время,2878.71,10.20.210.96,web_request
user_020,2025-02-22 05:46:18,unusual_night_activity,активность в нетипичное ночное время,2930.71,10.20.66.222,email_access
user_015,2025-02-22 08:40:04,data_exfiltration,резкий рост исходящего трафика,97299.36,10.10.111.48,file_access
user_022,2025-02-22 08:51:35,brute_force_login,много неуспешных входов,577.89,10.10.45.71,login
user_031,2025-02-22 08:59:50,data_exfiltration,резкий рост исходящего трафика,75284.73,10.10.139.250,file_access
user_036,2025-02-22 10:42:31,brute_force_login,много неуспешных входов,414.41,10.20.17.89,login
user_063,2025-02-22 11:10:07,data_exfiltration,резкий рост исходящего трафика,93203.1,10.20.245.111,file_access
user_098,2025-02-22 11:23:13,data_exfiltration,резкий рост исходящего трафика,53404.61,10.20.85.107,file_access
user_057,2025-02-22 11:44:56,brute_force_login,много неуспешных входов,563.97,10.20.68.59,login
user_053,2025-02-22 12:44:58,unusual_ip_change,необычная смена IP-адреса,1798.53,185.220.100.32,login
user_051,2025-02-22 15:12:46,data_exfiltration,резкий рост исходящего трафика,131372.0,10.20.100.199,file_access
user_008,2025-02-22 15:43:59,brute_force_login,много неуспешных входов,742.82,10.10.121.200,login
user_058,2025-02-22 15:44:45,unusual_ip_change,необычная смена IP-адреса,445.35,185.220.100.96,login
user_077,2025-02-22 15:57:18,data_exfiltration,резкий рост исходящего трафика,77007.88,10.10.206.233,file_access
user_065,2025-02-22 16:29:38,unusual_ip_change,необычная смена IP-адреса,977.54,185.220.100.181,login
user_018,2025-02-22 17:00:15,data_exfiltration,резкий рост исходящего трафика,51788.52,10.20.61.37,file_access
user_022,2025-02-22 17:46:01,brute_force_login,много неуспешных входов,1093.02,10.20.5.9,login
user_012,2025-02-22 18:15:42,brute_force_login,много неуспешных входов,607.15,10.10.29.89,login
user_093,2025-02-22 22:34:13,unusual_night_activity,активность в нетипичное ночное время,2706.98,10.10.62.249,file_access
user_003,2025-02-23 00:07:54,unusual_night_activity,активность в нетипичное ночное время,2874.45,10.10.46.193,email_access
user_091,2025-02-23 01:33:27,unusual_night_activity,активность в нетипичное ночное время,3886.26,10.20.140.147,file_access
user_091,2025-02-23 02:02:06,unusual_night_activity,активность в нетипичное ночное время,1135.11,10.20.140.147,email_access
user_041,2025-02-23 02:12:30,unusual_night_activity,активность в нетипичное ночное время,1085.93,10.20.77.14,file_access
user_082,2025-02-23 02:43:38,unusual_night_activity,активность в нетипичное ночное время,2985.2,10.10.69.85,file_access
user_078,2025-02-23 05:58:06,unusual_night_activity,активность в нетипичное ночное время,2900.84,10.10.1.109,email_access
user_054,2025-02-23 08:12:47,brute_force_login,много неуспешных входов,935.61,10.10.213.86,login
user_081,2025-02-23 08:16:00,brute_force_login,много неуспешных входов,777.6,10.10.22.13,login
user_005,2025-02-23 08:24:04,unusual_ip_change,необычная смена IP-адреса,2083.43,185.220.100.95,login
user_028,2025-02-23 08:35:37,brute_force_login,много неуспешных входов,352.43,10.20.72.221,login
user_014,2025-02-23 09:04:08,brute_force_login,много неуспешных входов,661.71,10.20.254.21,login
user_013,2025-02-23 09:09:46,brute_force_login,много неуспешных входов,446.96,10.10.23.55,login
user_029,2025-02-23 09:11:33,data_exfiltration,резкий рост исходящего трафика,18078.52,10.10.80.212,file_access
user_049,2025-02-23 09:43:45,brute_force_login,много неуспешных входов,405.5,10.10.234.70,login
user_098,2025-02-23 10:00:36,unusual_ip_change,необычная смена IP-адреса,1169.41,185.220.100.12,login
user_064,2025-02-23 10:29:25,unusual_ip_change,необычная смена IP-адреса,2152.41,185.220.100.69,login
user_013,2025-02-23 10:43:23,brute_force_login,много неуспешных входов,409.18,10.10.23.55,login
user_092,2025-02-23 11:33:59,unusual_ip_change,необычная смена IP-адреса,1390.78,185.220.100.219,login
user_066,2025-02-23 11:58:18,brute_force_login,много неуспешных входов,306.15,10.10.195.139,login
user_100,2025-02-23 12:26:21,data_exfiltration,резкий рост исходящего трафика,87679.45,10.10.253.123,file_access
user_079,2025-02-23 12:53:03,unusual_ip_change,необычная смена IP-адреса,1832.56,185.220.100.203,login
user_092,2025-02-23 13:02:27,brute_force_login,много неуспешных входов,562.5,10.20.142.236,login
user_027,2025-02-23 13:20:39,data_exfiltration,резкий рост исходящего трафика,77087.67,10.10.41.63,file_access
user_048,2025-02-23 14:09:55,data_exfiltration,резкий рост исходящего трафика,22456.92,10.10.26.251,file_access
user_059,2025-02-23 14:20:25,brute_force_login,много неуспешных входов,463.75,10.20.242.223,login
user_046,2025-02-23 14:22:18,brute_force_login,много неуспешных входов,599.27,10.10.154.99,login
user_037,2025-02-23 14:48:26,data_exfiltration,резкий рост исходящего трафика,195793.82,10.10.11.128,file_access
user_097,2025-02-23 14:58:24,unusual_ip_change,необычная смена IP-адреса,1052.75,185.220.100.187,login
user_041,2025-02-23 15:35:44,brute_force_login,много неуспешных входов,920.65,10.10.249.20,login
user_043,2025-02-23 15:47:53,unusual_ip_change,необычная смена IP-адреса,975.26,185.220.100.184,login
user_013,2025-02-23 16:25:57,unusual_ip_change,необычная смена IP-адреса,677.11,185.220.100.241,login
user_084,2025-02-23 16:37:11,data_exfiltration,резкий рост исходящего трафика,144388.31,10.10.47.2,file_access
user_086,2025-02-23 17:27:42,unusual_ip_change,необычная смена IP-адреса,1415.77,185.220.100.45,login
user_005,2025-02-23 17:36:26,data_exfiltration,резкий рост исходящего трафика,10429.71,10.10.17.107,file_access
user_019,2025-02-23 17:55:01,unusual_ip_change,необычная смена IP-адреса,831.62,185.220.100.190,login
user_029,2025-02-23 17:56:29,data_exfiltration,резкий рост исходящего трафика,98975.88,10.20.27.211,file_access
user_012,2025-02-23 18:07:22,unusual_ip_change,необычная смена IP-адреса,1166.47,185.220.100.121,login
user_003,2025-02-23 18:32:20,unusual_ip_change,необычная смена IP-адреса,1260.14,185.220.100.116,login
user_080,2025-02-23 22:27:58,unusual_night_activity,активность в нетипичное ночное время,3850.71,10.20.116.202,email_access
user_034,2025-02-23 22:31:54,unusual_night_activity,активность в нетипичное ночное время,2565.48,10.10.228.3,web_request
user_057,2025-02-24 00:05:51,unusual_night_activity,активность в нетипичное ночное время,3768.62,10.20.68.59,email_access
user_018,2025-02-24 01:53:15,unusual_night_activity,активность в нетипичное ночное время,4421.81,10.10.114.56,file_access
user_013,2025-02-24 02:09:23,unusual_night_activity,активность в нетипичное ночное время,3983.38,10.10.23.55,web_request
user_083,2025-02-24 03:41:01,unusual_night_activity,активность в нетипичное ночное время,5006.6,10.10.56.30,email_access
user_055,2025-02-24 03:44:56,unusual_night_activity,активность в нетипичное ночное время,1119.62,10.10.82.28,web_request
user_008,2025-02-24 04:52:55,unusual_night_activity,активность в нетипичное ночное время,3863.97,10.10.121.200,email_access
user_066,2025-02-24 09:02:31,data_exfiltration,резкий рост исходящего трафика,32209.93,10.20.132.136,file_access
user_036,2025-02-24 09:15:52,data_exfiltration,резкий рост исходящего трафика,28371.16,10.20.17.89,file_access
user_053,2025-02-24 09:53:08,data_exfiltration,резкий рост исходящего трафика,22256.03,10.20.12.164,file_access
user_019,2025-02-24 10:00:39,brute_force_login,много неуспешных входов,669.92,10.10.86.200,login
user_084,2025-02-24 10:25:57,data_exfiltration,резкий рост исходящего трафика,60448.53,10.10.47.2,file_access
user_027,2025-02-24 10:36:51,brute_force_login,много неуспешных входов,542.94,10.20.146.91,login
user_014,2025-02-24 10:40:13,brute_force_login,много неуспешных входов,579.21,10.10.54.244,login
user_010,2025-02-24 12:47:15,data_exfiltration,резкий рост исходящего трафика,103214.31,10.20.213.39,file_access
